data_extracao;dep_administrativa;tipo;codigo;inep;nome;abr_nome;logradouro;numero;bairro;cep;latitude;longitude;telefone;email;url_website;blog;twitter;facebook;reg_conselho_tutelar;desc_reg_conselho_tutelar;reg_orcamento_part;desc_reg_orcamento_part;situacao_funcionamento;convenio_municipal;convenio_estadual;convenio_federal;convenio_fasc;escola_especial;cat_part_privada;cat_part_comunitaria;cat_part_confessional;cat_part_filantropica;mant_empresa_privada;mant_sindicato;mant_sistema_s;mant_ong;mant_apae;;
2022-01-01 04:20:54.753;PRIVADO;NI;5147;43240615;5147 EEI PADRE PEDRO LEONARDI II                        ;5147 P P LEONARDI II          ;R EMILIA PERRONI FERNANDES                        ;100;CAMAQUÃƒ             ;91910295;-301.052;-512.455.313;32221793;lopesnza@yahoo.com.br                             ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5148;43280005;5148 EEI MARISTA MENINO JESUS                           ;5148 MENINO JESUS LOT STA TERE;R GARCA-MOURA                                     ;100;FLORESTA            ;90220330;-300.176.651;-512.135.073;30580603;meninojesus@maristas.org.br                       ;                                                                                                    ;;;;8;CENTRO;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5149;43240208;5149 EEI EGIDIO PICCOLI                                 ;5149 EGIDIO PICCOLI           ;R VIOLETA PARQUE DAS ORQUIDEAS                    ;2;MÃRIO QUINTANA      ;91260396;-300.421.388;-511.063.106;984769772;escolaegidiopiccoli@yahoo.com.br                  ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5150;43281001;5150 ECEI PE LUIZ PEDROLLO                              ;5150 PE LUIZ PEDROLLO         ;TRAV COSME E DAMIAO                               ;84;PARTENON            ;90680247;-300.695.528;-511.982.088;51998322562;edu12@calabria.com.br                             ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5151;43240011;5151 EEI BOA VISTA                                      ;5151 BOA VISTA                ;R SALOMAO DUBIN                                   ;11;BOA VISTA           ;91340450;-300.234.088;-518.746.199;33284728;asmojibj@hotmail.com                              ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;2;NOROESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5152;43240607;5152 IEI PEQUENO PRINCIPE                               ;5152 PEQUENO PRINCIPE         ;R VIUVINHA                                        ;275;JARDIM CARVALHO     ;91430817;-300.553.207;-511.497.217;33971297;scha.ip2@yahoo.com.br                             ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5153;43282008;5153 EEI  MEU DENGO                                     ;5153 MEU DENGO                ;R GERALDINA BATISTA                               ;115;RUBEM BERTA         ;91150095;-300.080.712;-511.142.777;33646437;escolainfantilmeudengo@hotmail.com                ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5154;43240429;5154 IEI MUNDO COLORIDO                                 ;5154 MUNDO COLORIDO           ;R DONA TEODORA                                    ;984;FARRAPOS            ;90240300;-299.926.875;-511.938.659;9890051090;AMODORARENOVA2020@GMAIL.COM                       ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5155;43283004;5155 IEI RENOVAR DA ESPERANÃ‡A                           ;5155 RENOVAR DA ESPERANÃ‡A     ;R JACQUES YVES COSTEAU                            ;565;RESTINGA            ;91790425;-301.588.946;-511.327.706;32497520;noris.manito@hotmail.com                          ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5156;43201296;5156 IEI LAR ESPERANÃ‡A                                  ;5156 LAR ESPERANÃ‡A            ;R DEODORO                                         ;250;MÃRIO QUINTANA      ;91260370;-30.036.146;-511.198.856;33861153;laresperanca@terra.com.br                         ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5157;43187846;5157 EEI MARISTA RENASCER                               ;5157 MARISTA RENASCER         ;R IRMAOS MARISTAS                                 ;1;MÃRIO QUINTANA      ;91250254;-300.237.311;-510.975.232;33662844;renascer@maristas.org.br                          ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5158;43206239;5158 IEI ESCOLA DA VIDA                                 ;5158 ESCOLA DA VIDA           ;R CRUZEIRO DO SUL                                 ;2873;SANTA TEREZA        ;90840000;-300.852.314;-512.309.733;32424103;escoladavida@hotmail.com                          ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5159;43282016;5159 EEI TIA IARA                                       ;5159 TIA IARA                 ;R ARAPEI                                          ;551;CRISTAL             ;90830470;-300.872.609;-512.297.719;30722961;crechetiaiara@hotmail.com                         ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5160;43240402;5160 EEI ANJINHOS DE CRISTAL                            ;5160 ANJINHOS DE CRISTAL      ;ESTRADA CRISTIANO KRAEMER                         ;541;VILA NOVA           ;91750060;-301.196.946;-51.201.672;32452259;coordenadoraanjinhosdecristal@gmail.com           ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5161;43284000;5161 EEI RAIO DE SOL                                    ;5161 RAIO DE SOL              ;RUA  COLINA                                       ;150;VILA NOVA           ;91750000;-30.133.041.199.999.900;-51.199.592.599.999.900;32451046;eirscamponovo@yahoo.com.br                        ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5163;43207723;5163 EEI  PLANETA INFANTIL                              ;5163 PLANETA INFANTIL         ;ACESSO A                                          ;3036;RESTINGA            ;91793020;-301.481.244;-511.410.318;32610865;emerson_susana@hotmail.com                        ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5164;43260004;5164 EEI ARCO ÃRIS II                                   ;5164 ARCO ÃRIS II             ;R TOBAGO                                          ;1260;RESTINGA            ;91790530;-301.557.883;-511.370.665;32610170;acobreve@gmail.com                                ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5165;43254403;5165 IEI VOVÃ“ BELINHA                                   ;5165 VOVÃ“ BELINHA             ;AV JOAQUIM PORTO VILLANOVA                        ;136;BOM JESUS           ;91410400;-300.482.674;-511.555.676;33861684;cintia.vovobeli@gmail.com                         ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5166;43254209;5166 EEI ABRASCE PARTENON                               ;5166 ABRASCE PARTENON         ;RUA MILTON SALES SILVEIRA                         ;37;CORONEL APARÃCIO BOR;91530660;-300.700.604;-511.832.874;33197898;escola.partenon@abrascerestauracao.org            ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5167;43259014;5167 EEI  PADRE VALLE NOSSO SONHO II                    ;5167 PADRE VALLE              ;RUA BERNARDI                                      ;61;CRISTO REDENTOR     ;91040030;-300.098.497;-511.564.877;33433436;e.e.i.nossosonho2@hotmail.com                     ;                                                                                                    ;;;;2;SARANDI/NORTE;2;NOROESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5168;43211666;5168 EEI TIA BETH                                       ;5168 TIA BETH                 ;R VINTE SETE VILA MATO SAMPAIO                    ;125;BOM JESUS           ;91420634;-300.501.616;-511.639.748;995877828;adm40@cpij.org.br                                 ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5169;43254624;5169 IEI SONHO MEU                                      ;5169 SONHO MEU                ;AV MOAB CALDAS ACESSO 6                           ;20;SANTA TEREZA        ;90880310;-300.679.307;-512.164.041;32338068;crechesonhomeu@gmail.com                          ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5170;43240410;5170 IEI  INTEGRAÃ‡ÃƒO DOS ANJOS                          ;5170 INTEGRAÃ‡ÃƒO DOS ANJOS     ;AV IPIRANGA                                       ;3780;PRAIA DE BELAS      ;90160090;-300.515.393;-511.940.125;33528890;anjosdaintegracao@gmail.com                       ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5172;43295274;5172 EEI POPULAR NOVA GERAÃ‡ÃƒO                           ;5172 NOVA GERAÃ‡ÃƒO             ;R PRIMAVERA                                       ;50;SARANDI             ;91140290;-299.882.512;-511.345.219;33404386;ngeracao@hotmail.com                              ;                                                                                                    ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5173;43300170;5173 EEI CASA NAZARÃ‰                                    ;5173 GALBUSERA                ;ESTR ARACAJU                                      ;453;VILA NOVA           ;91740320;-301.033.387;-512.192.456;997252650;escolacasanazare@gmail.com                        ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5175;43296181;5175 IEI OSICOM II                                      ;5175 OSICOM II                ;R MANOEL FERRADOR                                 ;405;PASSO DAS PEDRAS    ;91230370;-300.173.925;-511.261.082;30193822;edu02@osicom.com.br                               ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5176;43295282;5176 IEI OSICOM III                                     ;5176 OSICOM III               ;R BONIFACIO CALDERON                              ;45;PASSO DAS PEDRAS    ;91230170;-300.206.808;-511.270.166;33563395;edu03@osicom.com                                  ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5177;43299199;5177 EEI SÃƒO GUILHERME                                  ;5177 SÃƒO GUILHERME            ;DIRETRIZ 3729                                     ;116;PARTENON            ;91520650;-30.067.335.399.999.900;-511.595.448;33849997;escolasaoguilherme@yahoo.com.br                   ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5179;43298206;5179 IEI DUTRA JARDIM                                   ;5179 DUTRA JARDIM             ;R ALBERTO SEHBE SIMON                             ;74;RUBEM BERTA         ;91160595;-300.010.911;-511.014.116;33814901;dutrajardim_2009@hotmail.com                      ;                                                                                                    ;;;;2;SARANDI/NORTE;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5180;43300146;5180 EEI PORTAL ENCANTADO                               ;5180 PORTAL ENCANTADO         ;R JAIME LINO DOS SANTOS FILHO                     ;604;LOMBA DO PINHEIRO   ;91550610;-30.085.206;-511.159.756;33181777;                                                  ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5181;43298150;5181 EEI PLANETA MÃGICO                                 ;5181 PLANETA MÃGICO           ;Tv Conselheiro AntÃ´nio                            ;21;Agronomia           ;91540030;-30.085.206;-511.159.756;33774081;eplanetamagico@gmail.com                          ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5182;43185290;5182 EEI CRECHE NAVEGANTES                              ;5182 CRECHE NAVEGANTES        ;AV POLONIA                                        ;625;SÃƒO GERALDO         ;90230110;-300.088.293;-512.025.341;33422324;leniraleites40@gmail.com                          ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5183;43211348;5183 EEI FAVO DE MEL  VILA ELIZABETH                    ;5183 FAVO DE MEL              ;R VIDAL BARBOSA                                   ;1075;SARANDI             ;91120340;-299.806.262;-511.315.005;33643737;centrofavodemel@yahoo.com.br                      ;                                                                                                    ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5184;43299148;5184 EEI JARDIM IPIRANGA                                ;5184 JARDIM IPIRANGA          ;AV ENG ARY DE ABREU LIMA                          ;390;VILA IPIRANGA       ;91360070;-30.026.365;-511.544.272;33470210;julianal_brito@hotmail.com                        ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;2;NOROESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5185;43297110;5185 EEI SÃƒO MARCOS                                     ;5185 SÃƒO MARCOS               ;R ANTONIO JOSE DE SANTANA                         ;899;AGRONOMIA           ;91540180;-300.853.063;-511.154.847;33222742;a.b.saomarcos@hotmail.com                         ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5186;43300081;5186 EEI CANTINHO ENCANTADO                             ;5186 CANTINHO ENCANTADO       ;RUA JOSÃ‰ INÃCIO DA SILVA                          ;441;BELÃ‰M NOVO          ;91780240;-302.066.819;-511.701.408;985248231;jeannine.kercher@gmail.com                        ;                                                                                                    ;;;;6;CENTRO SUL/SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5189;43298133;5189 IEI CORAÃ‡ÃƒO VALENTE                                ;5189 CORAÃ‡ÃƒO VALENTE          ;R FELISBERTO MAIA                                 ;190;MÃRIO QUINTANA      ;91260371;-300.297.969;-511.090.545;985245407;anjos180@yahoo.com.br                             ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5190;43296130;5190 EEI PINGUINHOS DE OURO                             ;5190 PINGUINHOS DE OURO       ;BC CARLOS SUPERTI                                 ;300;VILA NOVA           ;91750020;-301.243.929;-512.175.596;33076163;eeipinguinhosdeouro@gmail.com                     ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5191;43108580;5191 IEI CASA DA CRIANÃ‡A N SRA AUXILIADORA              ;5191 CRECHE N SRA AUXILIADORA ;RUA FELIPE NERI                                   ;78;AUXILIADORA         ;90440150;-300.231.757;-511.950.563;33329521;casadacriancansa@gmail.com                        ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5192;43285007;5192 EEI RENASCER DA ESPERANÃ‡A                          ;5192 RENASCER DA ESPERANÃ‡A    ;AV ECON NILO WULFF                                ;919;RESTINGA            ;91790000;-301.505.215;-511.451.066;30124576;renascereducacaoinfantil@outlook.com              ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5193;43367330;5193 EEI TREVO DE OURO                                  ;5193 TREVO DE OURO            ;BECO DO GUARÃ                                     ;59;GUARUJÃ             ;91770012;-301.591.027;-512.140.756;32660062;esctrevodeouro@gmail.com                          ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5194;43367348;5194 EEI PLANETA DO SABER                               ;5194 PLANETA DO SABER         ;RUA OLRLANDO AITA                                 ;2;JARDIM LEOPOLDINA   ;91240030;-30.018.334;-51.111.371;33444131;PLANETADOSABER.CONCOJAL@GMAIL.COM                 ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5195;43367356;5195 IEI ANJO DAS FLORES                                ;5195 ANJO DAS FLORES          ;R PESCADOR                                        ;400;ARQUIPÃ‰LAGO         ;90090170;-299.866.458;-512.439.598;992042037;anjodasflores@hotmail.com                         ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;17;ILHAS;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5196;43367364;5196 ECEI PADRE NATAL                                   ;5196 PE NATAL                 ;R ITAPUA                                          ;94;MÃRIO QUINTANA      ;91270325;-300.326.707;-511.196.823;33970010;ieiman@terra.com.br                               ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5197;43367372;5197 EEI TIO ZÃ‰                                         ;5197 EEI TIO ZÃ‰               ;R PRISMA                                          ;64;SANTA TEREZA        ;90840130;-300.743.277;-512.318.429;32315722;tbronkinha@hotmail.com                            ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5198;43367380;5198 EEI PEQUENOS PESQUISADORES                         ;5198 PEQUENOS PESQUISADORES   ;R ANA JULIA                                       ;176;LOMBA DO PINHEIRO   ;91550000;-300.996.511;-511.436.216;33150064;escolaprimeirospassos2010@hotmail.com             ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5199;43210457;5199 EEI MUNDO DA IMAGINAÃ‡ÃƒO                            ;5199 MUNDO DA IMAGINAÃ‡ÃƒO      ;AV MOAB CALDAS                                    ;33;SANTA TEREZA        ;90880310;-300.680.609;-51.216.383.199.999.900;32335309;usps.ong@hotmail.com                              ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5200;43209041;5200 EEI A CAMINHO DO SOL                               ;5200 CEICSOL                  ;R DR ANTONIO MAZZAFERRO NETO                      ;443;ABERTA DOS MORROS   ;91787196;-301.594.269;-511.738.161;985075557;acaminhodosol13@hotmail.com                       ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
